venta_id,ts,sku,categoria,rider_id,ciudad,monto_ars,canal
S002313,2026-02-11T13:00:00+00:00,SKU027,accesorio,R0083,Buenos Aires,9990,app
S002314,2026-02-13T12:00:00+00:00,SKU027,accesorio,R0085,Buenos Aires,9990,estacion
S002315,2026-02-17T11:00:00+00:00,SKU015,recarga,R0053,Cordoba,3290,app
S002316,2026-04-23T01:00:00+00:00,SKU005,pase,R0013,Buenos Aires,5990,estacion
S002317,2026-06-13T11:00:00+00:00,SKU020,recarga,R0066,Cordoba,5790,app
S002318,2026-03-12T07:00:00+00:00,SKU035,seguro,R0069,Cordoba,9790,web
S002319,2026-01-27T02:00:00+00:00,SKU024,accesorio,R0034,Buenos Aires,1990,web
S002320,2026-04-07T01:00:00+00:00,SKU019,recarga,R0046,Cordoba,5790,web
S002321,2026-02-15T22:00:00+00:00,SKU019,recarga,R0072,Buenos Aires,3490,app
S002322,2026-03-03T10:00:00+00:00,SKU034,seguro,R0010,Buenos Aires,1990,estacion
S002323,2026-03-19T15:00:00+00:00,SKU039,seguro,R0020,Buenos Aires,14990,estacion
S002324,2026-03-09T18:00:00+00:00,SKU019,recarga,R0092,Buenos Aires,3490,estacion
S002325,2026-04-12T04:00:00+00:00,SKU017,recarga,R0018,Cordoba,1890,web
S002326,2026-02-16T01:00:00+00:00,SKU029,accesorio,R0067,Buenos Aires,9990,app
S002327,2026-01-16T01:00:00+00:00,SKU010,pase,R0081,Cordoba,1890,app
S002328,2026-06-10T00:00:00+00:00,SKU032,seguro,R0070,Buenos Aires,5990,web
S002329,2026-05-14T14:00:00+00:00,SKU024,accesorio,R0081,Buenos Aires,1990,app
S002330,2026-05-22T17:00:00+00:00,SKU021,accesorio,R0032,Buenos Aires,9990,app
S002331,2026-04-25T09:00:00+00:00,SKU040,seguro,R0054,Cordoba,5790,estacion
S002332,2026-04-26T02:00:00+00:00,SKU030,accesorio,R0078,Buenos Aires,3490,web
S002333,2026-04-03T23:00:00+00:00,SKU003,pase,R0068,Buenos Aires,3490,estacion
S002334,2026-02-21T23:00:00+00:00,SKU006,pase,R0062,Cordoba,9790,app
S002335,2026-05-30T03:00:00+00:00,SKU006,pase,R0087,Cordoba,9790,app
S002336,2026-04-02T17:00:00+00:00,SKU002,pase,R0041,Cordoba,3290,web
S002337,2026-02-06T23:00:00+00:00,SKU009,pase,R0066,Cordoba,9790,estacion
S002338,2026-05-02T15:00:00+00:00,SKU017,recarga,R0028,Cordoba,1890,app
S002339,2026-04-20T16:00:00+00:00,SKU013,recarga,R0085,Buenos Aires,3490,estacion
S002340,2026-04-05T22:00:00+00:00,SKU020,recarga,R0068,Cordoba,5790,app
S002341,2026-01-24T21:00:00+00:00,SKU030,accesorio,R0089,Buenos Aires,3490,web
S002342,2026-03-28T12:00:00+00:00,SKU020,recarga,R0049,Cordoba,5790,app
S002343,2026-02-17T17:00:00+00:00,SKU006,pase,R0018,Cordoba,9790,app
S002344,2026-04-22T11:00:00+00:00,SKU039,seguro,R0001,Buenos Aires,14990,app
S002345,2026-03-06T00:00:00+00:00,SKU005,pase,R0111,Buenos Aires,5990,estacion
S002346,2026-03-09T16:00:00+00:00,SKU031,seguro,R0094,Buenos Aires,9990,estacion
S002347,2026-02-26T05:00:00+00:00,SKU008,pase,R0041,Cordoba,9790,app
S002348,2026-01-28T00:00:00+00:00,SKU023,accesorio,R0093,Cordoba,5790,app
S002349,2026-04-09T05:00:00+00:00,SKU025,accesorio,R0012,Buenos Aires,1990,estacion
S002350,2026-03-09T02:00:00+00:00,SKU019,recarga,R0112,Cordoba,5790,web
S002351,2026-03-23T21:00:00+00:00,SKU027,accesorio,R0090,Cordoba,3290,app
S002352,2026-04-14T20:00:00+00:00,SKU021,accesorio,R0089,Buenos Aires,9990,estacion
S002353,2026-05-15T05:00:00+00:00,SKU029,accesorio,R0021,Buenos Aires,9990,app
S002354,2026-06-12T10:00:00+00:00,SKU038,seguro,R0053,Cordoba,3290,web
S002355,2026-03-27T20:00:00+00:00,SKU023,accesorio,R0005,Buenos Aires,14990,app
S002356,2026-04-05T20:00:00+00:00,SKU012,recarga,R0083,Cordoba,1890,web
S002357,2026-01-23T20:00:00+00:00,SKU040,seguro,R0023,Buenos Aires,5990,app
S002358,2026-05-10T23:00:00+00:00,SKU020,recarga,R0080,Cordoba,5790,web
S002359,2026-04-20T21:00:00+00:00,SKU012,recarga,R0104,Buenos Aires,1990,web
S002360,2026-05-05T10:00:00+00:00,SKU003,pase,R0119,Cordoba,1890,estacion
S002361,2026-03-27T11:00:00+00:00,SKU027,accesorio,R0092,Cordoba,3290,web
S002362,2026-04-17T02:00:00+00:00,SKU028,accesorio,R0035,Buenos Aires,5990,app
S002363,2026-04-07T08:00:00+00:00,SKU012,recarga,R0031,Buenos Aires,1990,web
S002364,2026-06-04T17:00:00+00:00,SKU017,recarga,R0108,Buenos Aires,5990,app
S002365,2026-03-29T12:00:00+00:00,SKU022,accesorio,R0093,Cordoba,3290,app
S002366,2026-04-10T22:00:00+00:00,SKU012,recarga,R0055,Buenos Aires,1990,app
S002367,2026-05-08T03:00:00+00:00,SKU004,pase,R0003,Cordoba,1890,estacion
S002368,2026-02-01T07:00:00+00:00,SKU019,recarga,R0115,Cordoba,5790,estacion
S002369,2026-03-12T17:00:00+00:00,SKU003,pase,R0096,Cordoba,1890,app
S002370,2026-01-26T06:00:00+00:00,SKU031,seguro,R0100,Cordoba,1890,app
S002371,2026-02-04T10:00:00+00:00,SKU020,recarga,R0107,Cordoba,5790,app
S002372,2026-02-12T07:00:00+00:00,SKU030,accesorio,R0038,Buenos Aires,3490,app
S002373,2026-04-09T15:00:00+00:00,SKU032,seguro,R0099,Buenos Aires,5990,estacion
S002374,2026-04-06T19:00:00+00:00,SKU015,recarga,R0091,Cordoba,3290,web
S002375,2026-02-10T05:00:00+00:00,SKU006,pase,R0030,Buenos Aires,9990,estacion
S002376,2026-03-28T14:00:00+00:00,SKU039,seguro,R0048,Cordoba,5790,app
S002377,2026-01-24T06:00:00+00:00,SKU023,accesorio,R0016,Cordoba,5790,web
S002378,2026-04-12T07:00:00+00:00,SKU025,accesorio,R0025,Cordoba,9790,app
S002379,2026-01-27T12:00:00+00:00,SKU027,accesorio,R0051,Cordoba,3290,estacion
S002380,2026-04-01T16:00:00+00:00,SKU011,recarga,R0110,Cordoba,9790,web
S002381,2026-03-10T00:00:00+00:00,SKU040,seguro,R0014,Cordoba,5790,app
S002382,2026-03-04T15:00:00+00:00,SKU037,seguro,R0021,Buenos Aires,14990,estacion
S002383,2026-05-29T17:00:00+00:00,SKU020,recarga,R0053,Cordoba,5790,estacion
S002384,2026-02-01T22:00:00+00:00,SKU025,accesorio,R0044,Cordoba,9790,estacion
S002385,2026-01-28T14:00:00+00:00,SKU031,seguro,R0070,Cordoba,1890,web
S002386,2026-03-19T04:00:00+00:00,SKU037,seguro,R0108,Cordoba,5790,web
S002387,2026-01-24T11:00:00+00:00,SKU022,accesorio,R0001,Cordoba,3290,estacion
S002388,2026-04-15T06:00:00+00:00,SKU039,seguro,R0046,Buenos Aires,14990,estacion
S002389,2026-03-28T09:00:00+00:00,SKU018,recarga,R0012,Cordoba,3290,app
S002390,2026-03-16T00:00:00+00:00,SKU014,recarga,R0105,Cordoba,3290,web
S002391,2026-02-25T04:00:00+00:00,SKU025,accesorio,R0044,Cordoba,9790,app
S002392,2026-03-07T03:00:00+00:00,SKU039,seguro,R0020,Cordoba,5790,app
S002393,2026-02-14T01:00:00+00:00,SKU018,recarga,R0002,Cordoba,3290,web
S002394,2026-06-09T22:00:00+00:00,SKU026,accesorio,R0026,Buenos Aires,9990,estacion
S002395,2026-03-25T02:00:00+00:00,SKU015,recarga,R0071,Cordoba,3290,web
S002396,2026-02-07T22:00:00+00:00,SKU002,pase,R0099,Buenos Aires,9990,web
S002397,2026-04-23T17:00:00+00:00,SKU017,recarga,R0050,Cordoba,1890,web
S002398,2026-02-21T01:00:00+00:00,SKU018,recarga,R0092,Buenos Aires,3490,app
S002399,2026-02-07T19:00:00+00:00,SKU002,pase,R0018,Buenos Aires,9990,app
S002400,2026-04-21T00:00:00+00:00,SKU017,recarga,R0095,Buenos Aires,5990,app
S002401,2026-05-24T04:00:00+00:00,SKU030,accesorio,R0024,Buenos Aires,3490,app
S002402,2026-03-26T08:00:00+00:00,SKU005,pase,R0099,Cordoba,5790,estacion
S002403,2026-05-23T02:00:00+00:00,SKU018,recarga,R0002,Buenos Aires,3490,app
S002404,2026-05-14T23:00:00+00:00,SKU003,pase,R0117,Cordoba,1890,estacion
S002405,2026-02-27T07:00:00+00:00,SKU022,accesorio,R0011,Cordoba,3290,app
S002406,2026-03-15T13:00:00+00:00,SKU036,seguro,R0085,Cordoba,3290,app
S002407,2026-04-09T05:00:00+00:00,SKU005,pase,R0068,Cordoba,5790,estacion
S002408,2026-04-15T09:00:00+00:00,SKU014,recarga,R0077,Cordoba,3290,estacion
S002409,2026-03-23T22:00:00+00:00,SKU019,recarga,R0006,Cordoba,5790,app
S002410,2026-05-21T15:00:00+00:00,SKU037,seguro,R0086,Cordoba,5790,web
S002411,2026-02-22T22:00:00+00:00,SKU037,seguro,R0017,Buenos Aires,14990,estacion
S002412,2026-02-04T04:00:00+00:00,SKU028,accesorio,R0109,Buenos Aires,5990,app
S002413,2026-03-14T03:00:00+00:00,SKU002,pase,R0008,Cordoba,3290,web
S002414,2026-01-29T02:00:00+00:00,SKU022,accesorio,R0031,Cordoba,3290,app
S002415,2026-01-28T13:00:00+00:00,SKU010,pase,R0087,Buenos Aires,9990,app
S002416,2026-03-25T00:00:00+00:00,SKU023,accesorio,R0030,Cordoba,5790,estacion
S002417,2026-03-14T04:00:00+00:00,SKU005,pase,R0110,Cordoba,5790,app
S002418,2026-02-20T01:00:00+00:00,SKU019,recarga,R0110,Buenos Aires,3490,app
S002419,2026-04-01T10:00:00+00:00,SKU033,seguro,R0099,Buenos Aires,5990,app
S002420,2026-06-09T04:00:00+00:00,SKU031,seguro,R0044,Cordoba,1890,app
S002421,2026-05-27T06:00:00+00:00,SKU037,seguro,R0045,Cordoba,5790,app
S002422,2026-03-29T21:00:00+00:00,SKU012,recarga,R0081,Buenos Aires,1990,web
S002423,2026-05-02T11:00:00+00:00,SKU021,accesorio,R0019,Cordoba,1890,estacion
S002424,2026-04-02T23:00:00+00:00,SKU009,pase,R0089,Cordoba,9790,app
S002425,2026-05-22T12:00:00+00:00,SKU009,pase,R0086,Cordoba,9790,web
S002426,2026-05-23T02:00:00+00:00,SKU026,accesorio,R0016,Cordoba,3290,estacion
S002427,2026-02-18T02:00:00+00:00,SKU006,pase,R0014,Buenos Aires,9990,estacion
S002428,2026-01-24T06:00:00+00:00,SKU008,pase,R0092,Buenos Aires,1990,web
S002429,2026-03-06T21:00:00+00:00,SKU008,pase,R0109,Cordoba,9790,web
S002430,2026-03-26T03:00:00+00:00,SKU031,seguro,R0040,Cordoba,1890,estacion
S002431,2026-03-24T12:00:00+00:00,SKU023,accesorio,R0005,Buenos Aires,14990,web
S002432,2026-02-20T02:00:00+00:00,SKU008,pase,R0107,Cordoba,9790,estacion
S002433,2026-05-08T13:00:00+00:00,SKU013,recarga,R0045,Buenos Aires,3490,estacion
S002434,2026-06-13T21:00:00+00:00,SKU033,seguro,R0036,Cordoba,1890,web
S002435,2026-01-30T20:00:00+00:00,SKU030,accesorio,R0093,Buenos Aires,3490,estacion
S002436,2026-05-12T21:00:00+00:00,SKU010,pase,R0061,Buenos Aires,9990,web
S002437,2026-02-16T15:00:00+00:00,SKU010,pase,R0037,Cordoba,1890,web
S002438,2026-04-20T23:00:00+00:00,SKU008,pase,R0046,Buenos Aires,1990,estacion
S002439,2026-02-01T18:00:00+00:00,SKU039,seguro,R0044,Cordoba,5790,web
S002440,2026-04-19T16:00:00+00:00,SKU011,recarga,R0113,Cordoba,9790,web
S002441,2026-05-08T23:00:00+00:00,SKU008,pase,R0004,Cordoba,9790,app
S002442,2026-03-17T19:00:00+00:00,SKU036,seguro,R0084,Buenos Aires,9990,app
S002443,2026-06-14T00:00:00+00:00,SKU020,recarga,R0055,Buenos Aires,1990,app
S002444,2026-05-13T14:00:00+00:00,SKU038,seguro,R0108,Buenos Aires,1990,app
S002445,2026-05-29T03:00:00+00:00,SKU008,pase,R0031,Cordoba,9790,estacion
S002446,2026-04-28T02:00:00+00:00,SKU006,pase,R0044,Cordoba,9790,estacion
S002447,2026-02-13T12:00:00+00:00,SKU035,seguro,R0110,Cordoba,9790,estacion
S002448,2026-05-31T22:00:00+00:00,SKU001,pase,R0006,Buenos Aires,14990,app
S002449,2026-05-29T18:00:00+00:00,SKU006,pase,R0034,Buenos Aires,9990,estacion
S002450,2026-02-04T04:00:00+00:00,SKU039,seguro,R0032,Buenos Aires,14990,web
S002451,2026-06-09T17:00:00+00:00,SKU018,recarga,R0045,Cordoba,3290,app
S002452,2026-02-16T18:00:00+00:00,SKU040,seguro,R0010,Cordoba,5790,web
S002453,2026-02-11T00:00:00+00:00,SKU012,recarga,R0027,Cordoba,1890,web
S002454,2026-03-07T19:00:00+00:00,SKU016,recarga,R0112,Cordoba,1890,estacion
S002455,2026-03-16T13:00:00+00:00,SKU026,accesorio,R0114,Buenos Aires,9990,estacion
S002456,2026-04-28T11:00:00+00:00,SKU030,accesorio,R0003,Buenos Aires,3490,app
S002457,2026-04-21T04:00:00+00:00,SKU033,seguro,R0091,Buenos Aires,5990,estacion
S002458,2026-04-02T13:00:00+00:00,SKU034,seguro,R0089,Cordoba,5790,web
S002459,2026-02-26T10:00:00+00:00,SKU021,accesorio,R0069,Buenos Aires,9990,web
S002460,2026-06-12T17:00:00+00:00,SKU040,seguro,R0067,Cordoba,5790,app
S002461,2026-05-09T02:00:00+00:00,SKU030,accesorio,R0064,Cordoba,3290,app
S002462,2026-02-12T02:00:00+00:00,SKU005,pase,R0069,Cordoba,5790,app
S002463,2026-05-29T00:00:00+00:00,SKU003,pase,R0035,Cordoba,1890,web
S002464,2026-01-26T14:00:00+00:00,SKU002,pase,R0070,Buenos Aires,9990,app
S002465,2026-02-20T15:00:00+00:00,SKU028,accesorio,R0113,Cordoba,9790,app
S002466,2026-05-04T12:00:00+00:00,SKU039,seguro,R0022,Cordoba,5790,estacion
S002467,2026-04-25T20:00:00+00:00,SKU022,accesorio,R0017,Buenos Aires,1990,app
S002468,2026-06-12T23:00:00+00:00,SKU028,accesorio,R0032,Buenos Aires,5990,app
S002469,2026-04-13T08:00:00+00:00,SKU035,seguro,R0000,Buenos Aires,1990,app
S002470,2026-05-30T02:00:00+00:00,SKU034,seguro,R0090,Buenos Aires,1990,web
S002471,2026-01-28T12:00:00+00:00,SKU037,seguro,R0036,Cordoba,5790,web
S002472,2026-04-22T18:00:00+00:00,SKU036,seguro,R0088,Cordoba,3290,web
S002473,2026-02-20T09:00:00+00:00,SKU010,pase,R0013,Cordoba,1890,web
S002474,2026-02-01T17:00:00+00:00,SKU022,accesorio,R0027,Buenos Aires,1990,app
S002475,2026-03-24T09:00:00+00:00,SKU001,pase,R0098,Buenos Aires,14990,estacion
S002476,2026-03-28T12:00:00+00:00,SKU029,accesorio,R0021,Buenos Aires,9990,app
S002477,2026-05-16T12:00:00+00:00,SKU019,recarga,R0117,Buenos Aires,3490,estacion
S002478,2026-03-28T03:00:00+00:00,SKU005,pase,R0023,Buenos Aires,5990,app
S002479,2026-05-27T04:00:00+00:00,SKU038,seguro,R0073,Cordoba,3290,app
S002480,2026-02-08T22:00:00+00:00,SKU035,seguro,R0038,Cordoba,9790,app
S002481,2026-05-12T07:00:00+00:00,SKU019,recarga,R0026,Cordoba,5790,web
S002482,2026-03-11T03:00:00+00:00,SKU037,seguro,R0087,Cordoba,5790,estacion
S002483,2026-04-21T01:00:00+00:00,SKU037,seguro,R0110,Cordoba,5790,app
S002484,2026-06-08T14:00:00+00:00,SKU025,accesorio,R0090,Cordoba,9790,app
S002485,2026-03-13T09:00:00+00:00,SKU037,seguro,R0060,Buenos Aires,14990,web
S002486,2026-05-21T13:00:00+00:00,SKU002,pase,R0069,Buenos Aires,9990,app
S002487,2026-05-17T18:00:00+00:00,SKU006,pase,R0020,Cordoba,9790,web
S002488,2026-02-27T12:00:00+00:00,SKU038,seguro,R0101,Buenos Aires,1990,app
S002489,2026-05-15T02:00:00+00:00,SKU014,recarga,R0045,Cordoba,3290,estacion
S002490,2026-03-31T09:00:00+00:00,SKU008,pase,R0069,Cordoba,9790,web
S002491,2026-04-28T23:00:00+00:00,SKU032,seguro,R0047,Buenos Aires,5990,estacion
S002492,2026-01-17T00:00:00+00:00,SKU035,seguro,R0073,Cordoba,9790,web
S002493,2026-06-04T22:00:00+00:00,SKU005,pase,R0109,Buenos Aires,5990,web
S002494,2026-03-28T03:00:00+00:00,SKU034,seguro,R0019,Buenos Aires,1990,estacion
S002495,2026-04-18T10:00:00+00:00,SKU010,pase,R0026,Buenos Aires,9990,estacion
S002496,2026-03-29T12:00:00+00:00,SKU003,pase,R0076,Cordoba,1890,estacion
S002497,2026-03-04T04:00:00+00:00,SKU018,recarga,R0022,Cordoba,3290,estacion
S002498,2026-04-01T10:00:00+00:00,SKU004,pase,R0091,Buenos Aires,9990,app
S002499,2026-01-20T10:00:00+00:00,SKU003,pase,R0002,Cordoba,1890,app
S002500,2026-02-14T22:00:00+00:00,SKU024,accesorio,R0020,Buenos Aires,1990,app
S002501,2026-06-11T05:00:00+00:00,SKU023,accesorio,R0045,Buenos Aires,14990,estacion
S002502,2026-02-16T22:00:00+00:00,SKU035,seguro,R0099,Cordoba,9790,app
S002503,2026-02-11T17:00:00+00:00,SKU010,pase,R0109,Buenos Aires,9990,app
S002504,2026-04-24T15:00:00+00:00,SKU031,seguro,R0076,Cordoba,1890,estacion
S002505,2026-04-14T01:00:00+00:00,SKU034,seguro,R0051,Cordoba,5790,web
S002506,2026-05-23T20:00:00+00:00,SKU008,pase,R0076,Buenos Aires,1990,app
S002507,2026-05-16T21:00:00+00:00,SKU019,recarga,R0066,Cordoba,5790,web
S002508,2026-01-21T09:00:00+00:00,SKU024,accesorio,R0012,Cordoba,5790,estacion
S002509,2026-02-09T14:00:00+00:00,SKU027,accesorio,R0092,Cordoba,3290,app
S002510,2026-03-14T22:00:00+00:00,SKU001,pase,R0020,Buenos Aires,14990,app
S002511,2026-03-09T09:00:00+00:00,SKU035,seguro,R0058,Cordoba,9790,app
S002512,2026-02-18T23:00:00+00:00,SKU022,accesorio,R0085,Buenos Aires,1990,app
S002513,2026-05-16T01:00:00+00:00,SKU026,accesorio,R0062,Cordoba,3290,app
S002514,2026-04-16T21:00:00+00:00,SKU030,accesorio,R0082,Cordoba,3290,app
S002515,2026-04-27T22:00:00+00:00,SKU024,accesorio,R0075,Buenos Aires,1990,app
S002516,2026-06-03T12:00:00+00:00,SKU003,pase,R0054,Cordoba,1890,web
S002517,2026-04-07T18:00:00+00:00,SKU038,seguro,R0083,Buenos Aires,1990,estacion
S002518,2026-03-24T20:00:00+00:00,SKU029,accesorio,R0047,Buenos Aires,9990,app
S002519,2026-05-20T06:00:00+00:00,SKU038,seguro,R0015,Buenos Aires,1990,app
S002520,2026-03-25T13:00:00+00:00,SKU033,seguro,R0010,Buenos Aires,5990,estacion
S002521,2026-01-18T06:00:00+00:00,SKU011,recarga,R0032,Buenos Aires,3490,estacion
S002522,2026-02-04T21:00:00+00:00,SKU022,accesorio,R0037,Cordoba,3290,app
S002523,2026-06-03T01:00:00+00:00,SKU032,seguro,R0091,Buenos Aires,5990,app
S002524,2026-05-22T08:00:00+00:00,SKU002,pase,R0014,Cordoba,3290,estacion
S002525,2026-04-02T02:00:00+00:00,SKU005,pase,R0069,Buenos Aires,5990,app
S002526,2026-05-17T01:00:00+00:00,SKU010,pase,R0035,Cordoba,1890,estacion
S002527,2026-03-22T12:00:00+00:00,SKU001,pase,R0069,Cordoba,9790,app
S002528,2026-06-01T22:00:00+00:00,SKU002,pase,R0065,Cordoba,3290,app
S002529,2026-04-04T06:00:00+00:00,SKU040,seguro,R0028,Cordoba,5790,estacion
S002530,2026-03-10T19:00:00+00:00,SKU027,accesorio,R0018,Cordoba,3290,estacion
S002531,2026-04-08T06:00:00+00:00,SKU026,accesorio,R0012,Buenos Aires,9990,web
S002532,2026-05-15T10:00:00+00:00,SKU002,pase,R0065,Buenos Aires,9990,app
S002533,2026-03-11T08:00:00+00:00,SKU006,pase,R0092,Cordoba,9790,app
S002534,2026-04-29T19:00:00+00:00,SKU017,recarga,R0054,Cordoba,1890,app
S002535,2026-02-09T09:00:00+00:00,SKU025,accesorio,R0044,Cordoba,9790,estacion
S002536,2026-05-30T07:00:00+00:00,SKU018,recarga,R0074,Cordoba,3290,app
S002537,2026-01-25T10:00:00+00:00,SKU019,recarga,R0056,Cordoba,5790,app
S002538,2026-04-05T05:00:00+00:00,SKU020,recarga,R0025,Buenos Aires,1990,estacion
S002539,2026-03-14T19:00:00+00:00,SKU017,recarga,R0065,Cordoba,1890,app
S002540,2026-01-29T15:00:00+00:00,SKU033,seguro,R0013,Cordoba,1890,estacion
S002541,2026-04-19T04:00:00+00:00,SKU016,recarga,R0015,Buenos Aires,5990,web
S002542,2026-05-28T15:00:00+00:00,SKU008,pase,R0099,Cordoba,9790,estacion
S002543,2026-01-19T15:00:00+00:00,SKU001,pase,R0018,Cordoba,9790,app
S002544,2026-05-30T20:00:00+00:00,SKU011,recarga,R0062,Cordoba,9790,estacion
S002545,2026-03-22T20:00:00+00:00,SKU021,accesorio,R0105,Buenos Aires,9990,web
S002546,2026-05-06T22:00:00+00:00,SKU021,accesorio,R0073,Cordoba,1890,web
S002547,2026-04-10T18:00:00+00:00,SKU018,recarga,R0090,Buenos Aires,3490,estacion
S002548,2026-05-23T23:00:00+00:00,SKU037,seguro,R0099,Buenos Aires,14990,web
S002549,2026-04-02T23:00:00+00:00,SKU009,pase,R0026,Buenos Aires,5990,estacion
S002550,2026-05-22T02:00:00+00:00,SKU019,recarga,R0075,Cordoba,5790,app
S002551,2026-04-19T01:00:00+00:00,SKU009,pase,R0042,Buenos Aires,5990,web
S002552,2026-03-17T09:00:00+00:00,SKU039,seguro,R0004,Buenos Aires,14990,app
S002553,2026-02-05T16:00:00+00:00,SKU034,seguro,R0017,Buenos Aires,1990,app
S002554,2026-04-24T10:00:00+00:00,SKU016,recarga,R0031,Cordoba,1890,estacion
S002555,2026-05-19T23:00:00+00:00,SKU036,seguro,R0058,Cordoba,3290,app
S002556,2026-03-13T21:00:00+00:00,SKU035,seguro,R0039,Cordoba,9790,estacion
S002557,2026-05-30T00:00:00+00:00,SKU039,seguro,R0086,Buenos Aires,14990,estacion
S002558,2026-01-27T19:00:00+00:00,SKU011,recarga,R0118,Buenos Aires,3490,web
S002559,2026-04-05T02:00:00+00:00,SKU029,accesorio,R0119,Buenos Aires,9990,app
S002560,2026-02-26T12:00:00+00:00,SKU018,recarga,R0068,Cordoba,3290,web
S002561,2026-01-21T23:00:00+00:00,SKU027,accesorio,R0050,Cordoba,3290,app
S002562,2026-05-17T20:00:00+00:00,SKU033,seguro,R0067,Buenos Aires,5990,app
S002563,2026-02-06T22:00:00+00:00,SKU021,accesorio,R0103,Buenos Aires,9990,app
S002564,2026-06-09T22:00:00+00:00,SKU003,pase,R0108,Cordoba,1890,estacion
S002565,2026-02-26T11:00:00+00:00,SKU017,recarga,R0095,Buenos Aires,5990,web
S002566,2026-05-30T23:00:00+00:00,SKU032,seguro,R0031,Buenos Aires,5990,app
S002567,2026-06-01T05:00:00+00:00,SKU025,accesorio,R0030,Buenos Aires,1990,estacion
S002568,2026-05-26T06:00:00+00:00,SKU023,accesorio,R0093,Buenos Aires,14990,web
S002569,2026-01-23T14:00:00+00:00,SKU008,pase,R0009,Buenos Aires,1990,app
S002570,2026-04-21T09:00:00+00:00,SKU003,pase,R0083,Buenos Aires,3490,web
S002571,2026-05-26T23:00:00+00:00,SKU029,accesorio,R0077,Buenos Aires,9990,app
S002572,2026-06-03T00:00:00+00:00,SKU009,pase,R0068,Buenos Aires,5990,app
S002573,2026-05-26T11:00:00+00:00,SKU010,pase,R0010,Buenos Aires,9990,app
S002574,2026-05-29T07:00:00+00:00,SKU006,pase,R0098,Buenos Aires,9990,app
S002575,2026-02-16T07:00:00+00:00,SKU004,pase,R0072,Buenos Aires,9990,app
S002576,2026-03-14T03:00:00+00:00,SKU039,seguro,R0079,Buenos Aires,14990,web
S002577,2026-06-10T08:00:00+00:00,SKU033,seguro,R0016,Buenos Aires,5990,app
S002578,2026-04-04T21:00:00+00:00,SKU021,accesorio,R0001,Cordoba,1890,web
S002579,2026-06-09T09:00:00+00:00,SKU006,pase,R0011,Buenos Aires,9990,estacion
S002580,2026-05-20T09:00:00+00:00,SKU037,seguro,R0066,Buenos Aires,14990,estacion
S002581,2026-02-20T14:00:00+00:00,SKU005,pase,R0061,Buenos Aires,5990,app
S002582,2026-05-14T18:00:00+00:00,SKU033,seguro,R0050,Cordoba,1890,app
S002583,2026-04-11T04:00:00+00:00,SKU009,pase,R0094,Cordoba,9790,app
S002584,2026-05-08T10:00:00+00:00,SKU039,seguro,R0030,Buenos Aires,14990,app
S002585,2026-05-23T18:00:00+00:00,SKU036,seguro,R0017,Buenos Aires,9990,web
S002586,2026-03-19T12:00:00+00:00,SKU037,seguro,R0008,Cordoba,5790,estacion
S002587,2026-03-29T03:00:00+00:00,SKU031,seguro,R0035,Buenos Aires,9990,app
S002588,2026-02-11T22:00:00+00:00,SKU003,pase,R0038,Cordoba,1890,app
S002589,2026-01-27T14:00:00+00:00,SKU019,recarga,R0067,Cordoba,5790,estacion
S002590,2026-06-11T05:00:00+00:00,SKU030,accesorio,R0029,Buenos Aires,3490,web
S002591,2026-01-30T00:00:00+00:00,SKU012,recarga,R0111,Cordoba,1890,web
S002592,2026-05-13T08:00:00+00:00,SKU017,recarga,R0007,Cordoba,1890,web
S002593,2026-03-19T15:00:00+00:00,SKU011,recarga,R0050,Cordoba,9790,app
S002594,2026-05-09T04:00:00+00:00,SKU029,accesorio,R0085,Buenos Aires,9990,estacion
S002595,2026-05-01T12:00:00+00:00,SKU009,pase,R0019,Cordoba,9790,web
S002596,2026-04-26T03:00:00+00:00,SKU034,seguro,R0098,Buenos Aires,1990,app
S002597,2026-04-01T15:00:00+00:00,SKU018,recarga,R0074,Cordoba,3290,app
S002598,2026-05-16T02:00:00+00:00,SKU026,accesorio,R0095,Cordoba,3290,web
S002599,2026-01-28T05:00:00+00:00,SKU004,pase,R0070,Buenos Aires,9990,app
S002600,2026-01-15T14:00:00+00:00,SKU032,seguro,R0098,Buenos Aires,5990,web
S002601,2026-02-08T06:00:00+00:00,SKU020,recarga,R0066,Buenos Aires,1990,web
S002602,2026-01-28T06:00:00+00:00,SKU020,recarga,R0011,Cordoba,5790,app
S002603,2026-04-14T18:00:00+00:00,SKU024,accesorio,R0070,Cordoba,5790,estacion
S002604,2026-05-28T20:00:00+00:00,SKU022,accesorio,R0018,Cordoba,3290,estacion
S002605,2026-05-19T08:00:00+00:00,SKU026,accesorio,R0032,Buenos Aires,9990,web
S002606,2026-02-25T12:00:00+00:00,SKU033,seguro,R0078,Cordoba,1890,estacion
S002607,2026-05-03T20:00:00+00:00,SKU026,accesorio,R0104,Buenos Aires,9990,app
S002608,2026-03-26T23:00:00+00:00,SKU002,pase,R0063,Cordoba,3290,app
S002609,2026-05-31T09:00:00+00:00,SKU032,seguro,R0115,Buenos Aires,5990,app
S002610,2026-01-30T04:00:00+00:00,SKU019,recarga,R0029,Buenos Aires,3490,estacion
